,thresholds,precision,recall,f1_scores,matthews_corrcoef
905,0.45585346,0.3240556660039761,0.5699300699300699,0.4131812420785805,0.22845503746704213
906,0.45616183,0.3247011952191235,0.5699300699300699,0.41370558375634514,0.2292917849838494
907,0.45622495,0.3253493013972056,0.5699300699300699,0.41423125794155014,0.23012983838937232
908,0.4563402,0.324,0.5664335664335665,0.41221374045801523,0.2273030282830976
909,0.45670334,0.3246492985971944,0.5664335664335665,0.41273885350318473,0.22814201870284237
910,0.45679006,0.3253012048192771,0.5664335664335665,0.413265306122449,0.22898233031404286
911,0.4568252,0.323943661971831,0.5629370629370629,0.4112388250319285,0.22615266225345365
912,0.4578514,0.3225806451612903,0.5594405594405595,0.40920716112531963,0.22332087025949587
913,0.45826867,0.32323232323232326,0.5594405594405595,0.4097311139564661,0.224161714048732
914,0.4584752,0.32388663967611336,0.5594405594405595,0.41025641025641024,0.2250038928345894
915,0.4584928,0.32454361054766734,0.5594405594405595,0.41078305519897307,0.22584741533504218
916,0.45856628,0.3252032520325203,0.5594405594405595,0.4113110539845758,0.22669229032095434
917,0.45878226,0.3258655804480652,0.5594405594405595,0.41184041184041187,0.2275385266165954
918,0.4588199,0.32448979591836735,0.5559440559440559,0.40979381443298973,0.2247024857920943
919,0.45883837,0.32515337423312884,0.5559440559440559,0.4103225806451613,0.22554966663510026
920,0.45904332,0.32581967213114754,0.5559440559440559,0.4108527131782946,0.226398224909972
921,0.45909837,0.3264887063655031,0.5559440559440559,0.41138421733505826,0.2272481696177365
922,0.45944735,0.32510288065843623,0.5524475524475524,0.4093264248704663,0.22440857923559876
923,0.46046653,0.32577319587628867,0.5524475524475524,0.4098573281452659,0.22525947631490828
924,0.4608711,0.32644628099173556,0.5524475524475524,0.41038961038961036,0.2261117763196371
925,0.4611087,0.32712215320910976,0.5524475524475524,0.4109232769830949,0.22696548843338615
926,0.46137613,0.3278008298755187,0.5524475524475524,0.4114583333333333,0.22782062189732113
927,0.4614143,0.3284823284823285,0.5524475524475524,0.4119947848761408,0.22867718601074027
928,0.46144262,0.32916666666666666,0.5524475524475524,0.41253263707571797,0.22953519013164828
929,0.46189886,0.3277661795407098,0.548951048951049,0.4104575163398692,0.22669054972754038
930,0.4633741,0.3284518828451883,0.548951048951049,0.4109947643979057,0.22754953759732705
931,0.46345776,0.32914046121593293,0.548951048951049,0.4115334207077326,0.2284099827468119
932,0.46350756,0.32983193277310924,0.548951048951049,0.41207349081364836,0.22927189472847095
933,0.4636061,0.33052631578947367,0.548951048951049,0.41261498028909327,0.2301352831560612
934,0.46399787,0.33122362869198313,0.548951048951049,0.4131578947368421,0.23100015770523072
